replication,learner,fe_estimate,dml_estimate,difference
98,Elastic net,0.0117674254576433,0.00546824382629802,0.00629918163134526
98,Lasso,0.0117674254576433,0.00679628191067059,0.00497114354697269
98,Neural net,0.0117674254576433,0.0152704495669879,-0.00350302410934465
98,Random forest,0.0117674254576433,0.00850297558639686,0.00326444987124641
99,Elastic net,0.0616330015503641,0.0281412737988087,0.0334917277515554
99,Lasso,0.0616330015503641,0.0299359241821697,0.0316970773681944
99,Neural net,0.0616330015503641,0.0131349144137591,0.048498087136605
99,Random forest,0.0616330015503641,0.023534390997172,0.0380986105531922
100,Elastic net,0.00611524465079753,0.0163396589919084,-0.0102244143411109
100,Lasso,0.00611524465079753,0.01844627731167,-0.0123310326608725
100,Neural net,0.00611524465079753,0.0308302515159715,-0.024715006865174
100,Random forest,0.00611524465079753,0.029819470214009,-0.0237042255632114
101,Elastic net,0.0554410104093733,0.0407098586735625,0.0147311517358108
101,Lasso,0.0554410104093733,0.0393285282949924,0.0161124821143808
